id;label;video;playlist;start;end;duration;splits;prev_delta;post_delta
noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020_126;en ninguno de los casos hasta ahora desarrollados se puede comprobar y afirmar cuánto tiempo dura la inmunidad.;noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020;resumen_semanal;542.66;550.75;5.700.000.000.000.150;[('en ninguno de los casos hasta ahora desarrollados', 542.66, 545.69), ('se puede comprobar y afirmar cuánto tiempo dura la inmunidad.', 545.75, 550.75)];11.200.000.000.000.000;0.0599999999999454
noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020_128;esto quiere decir que se está trabajando en la eficacia y si se deberá reiterar la aplicación de las mismas o no.;noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020;resumen_semanal;550.81;557.0;5.730.000.000.000.010;[('esto quiere decir que se está trabajando en la eficacia', 550.81, 553.48), ('y si se deberá reiterar la aplicación de las mismas o no.', 553.54, 557.0)];0.0599999999999454;0.4800000000000182
noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020_130;la confederación argentina de sordos y la andis anunciaron el acuerdo que realizaron para aquellas personas sordas que sean internadas por covid y tengan dificultades para comunicarse con los profesionales de la salud.;noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020;resumen_semanal;557.48;571.03;14.339.999.999.999.900;[('la confederación argentina de sordos y la andis', 557.48, 560.54), ('anunciaron el acuerdo que realizaron', 560.6, 561.81), ('para aquellas personas sordas que sean internadas por covid', 561.87, 565.36), ('y tengan dificultades para comunicarse con los profesionales de la salud.', 565.42, 571.03)];0.4800000000000182;0.0600000000000591
noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020_134;podrán llevar su celular, y bajo ninguna circunstancia podrá ser retenido por personal médico, es un derecho tener el dispositivo ya que el celular constituye una herramienta válida de accesibilidad para poder comunicarse.;noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020;resumen_semanal;571.09;587.75;15.220.000.000.000.000;[('podrán llevar su celular,', 571.09, 573.27), ('y bajo ninguna circunstancia podrá ser retenido por personal médico,', 573.33, 578.72), ('es un derecho tener el dispositivo', 578.78, 581.45), ('ya que el celular constituye una herramienta válida de accesibilidad', 581.51, 584.15), ('para poder comunicarse.', 584.21, 587.75)];0.0600000000000591;0.0599999999999454
noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020_139;si tenés covid, podés mandar un e-mail a la cas a: cas.accesiblelsa@gmail.com para informar la situación. con la siguiente información: 1nombre y apellido, y dni.;noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020;resumen_semanal;587.81;606.0;10.160.000.000.000.000;[('si tenés covid, podés mandar un e-mail a la cas a:', 587.81, 592.0), ('cas.accesiblelsa@gmail.com', 592.06, 599.06), ('para informar la situación. con la siguiente información:', 601.57, 603.57), ('1nombre y apellido, y dni.', 603.63, 606.0)];0.0599999999999454;0.0599999999999454
noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020_143;2número de contacto (celular) para comunicarnos vía whatsapp.;noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020;resumen_semanal;606.06;607.66;16.000.000.000.000.200;[('2número de contacto (celular) para comunicarnos vía whatsapp.', 606.06, 607.66)];0.0599999999999454;0.0600000000000591
noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020_144;3número de contacto de algún familiar.;noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020;resumen_semanal;607.72;612.24;4.519.999.999.999.980;[('3número de contacto de algún familiar.', 607.72, 612.24)];0.0600000000000591;0.0599999999999454
noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020_145;4nombre del hospital donde estás internado, dirección del mismo y localidad donde se encuentra, así como también el departamento y provincia donde está ubicado.;noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020;resumen_semanal;612.3;617.72;6.240.000.000.000.120;[('4nombre del hospital donde estás internado,', 612.3, 614.12), ('dirección del mismo y localidad donde se encuentra,', 614.18, 615.33), ('así como también el departamento y provincia donde está ubicado.', 615.39, 617.72)];0.0599999999999454;0.0599999999999454
noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020_148;con todos estos datos, una persona se pondrá en contacto para garantizar el uso del celular durante el período de internación.;noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020;resumen_semanal;617.78;624.06;4.660.000.000.000.080;[('con todos estos datos, una persona se pondrá en contacto', 617.78, 619.87), ('para garantizar el uso del celular durante el período de internación.', 620.03, 624.06)];0.0599999999999454;0.0600000000000591
noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020_150;para realizar videollamadas o solicitar los servicios de un intérprete de lengua de señas argentina.;noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020;resumen_semanal;624.12;630.21;5.750.000.000.000.110;[('para realizar videollamadas o solicitar los servicios de un intérprete', 624.12, 626.69), ('de lengua de señas argentina.', 626.75, 630.21)];0.0600000000000591;1.849.999.999.999.900
noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020_152; plus (plata extra) de fin de año para los beneficiarios de la auh.;noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020;resumen_semanal;632.06;635.24;3.180.000.000.000.060;[(' plus (plata extra) de fin de año para los beneficiarios de la auh.', 632.06, 635.24)];1.849.999.999.999.900;13.899.999.999.999.800
noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020_153;el gobierno nacional anunció que destinará un plus a los beneficiarios de la asignación universal por hijo (auh) que se podrá cobrar a partir de diciembre.;noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020;resumen_semanal;636.63;644.42;6.149.999.999.999.970;[('el gobierno nacional anunció que destinará un plus', 636.63, 639.72), ('a los beneficiarios de la asignación universal por hijo (auh)', 639.78, 642.6), ('que se podrá cobrar a partir de diciembre.', 642.66, 644.42)];13.899.999.999.999.800;0.0600000000000591
noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020_156;el monto es de $6000 por cada hijo y por embarazo también, con motivo de la situación del coronavirus.;noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020;resumen_semanal;644.48;646.84;4.569.999.999.999.930;[('el monto es de $6000 por cada hijo y por embarazo también,', 644.48, 645.78), ('con motivo de la situación del coronavirus.', 645.84, 646.84)];0.0600000000000591;0.1599999999999681
noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020_158;no es necesario iniciar ningún trámite para los que ya están presentados.;noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020;resumen_semanal;647.0;650.27;3.269.999.999.999.980;[('no es necesario iniciar ningún trámite para los que ya están presentados.', 647.0, 650.27)];0.1599999999999681;0.7899999999999636
noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020_159;según los números del anses, son cerca de 3,3 millones de chicos y 2,3 millones de familias las que perciben el beneficio.;noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020;resumen_semanal;651.06;655.6;14.370.000.000.000.100;[('según los números del anses, son cerca de 3,3 millones de chicos', 651.06, 653.09), ('y 2,3 millones de familias las que perciben el beneficio.', 653.15, 655.6)];0.7899999999999636;0.0599999999999454
noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020_161;estiman que cada familia recibirá en promedio unos $12.000.;noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020;resumen_semanal;655.66;668.0;12.340.000.000.000.000;[('estiman que cada familia recibirá en promedio unos $12.000.', 655.66, 668.0)];0.0599999999999454;0.7799999999999727
noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020_162;en diciembre, los jubilados recibirán el mismo aumento.;noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020;resumen_semanal;668.78;672.27;3.490.000.000.000.000;[('en diciembre, los jubilados recibirán el mismo aumento.', 668.78, 672.27)];0.7799999999999727;14.800.000.000.000.100
noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020_163;el ife, ingreso familiar por emergencia, no se cobrará más.;noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020;resumen_semanal;673.75;677.27;3.519.999.999.999.980;[('el ife, ingreso familiar por emergencia, no se cobrará más.', 673.75, 677.27)];14.800.000.000.000.100;2.789.999.999.999.960
noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020_164;igualmente, desde el ministerio de desarrollo social reforzaron algunos programas sociales, con el objetivo de evitar cualquier tipo de estallido social para las fiestas de fin de año.;noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020;resumen_semanal;680.06;690.09;8.640.000.000.000.210;[('igualmente, desde el ministerio de desarrollo social', 680.06, 682.21), ('reforzaron algunos programas sociales,', 682.27, 686.75), ('con el objetivo de evitar cualquier tipo de estallido social', 686.81, 689.09), ('para las fiestas de fin de año.', 689.15, 690.09)];2.789.999.999.999.960;20.299.999.999.999.700
noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020_168; los jóvenes son los más expuestos a sufrir molestias oculares por su permanencia frente a las pantallas.;noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020;resumen_semanal;692.12;699.54;10.269.999.999.999.900;[(' los jóvenes son los más expuestos a sufrir molestias oculares', 692.12, 695.39), ('por su permanencia frente a las pantallas.', 695.45, 699.54)];20.299.999.999.999.700;26.700.000.000.000.700
noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020_170;la frecuencia del parpadeo es de 12 a 15 veces por minuto.;noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020;resumen_semanal;702.21;709.21;7.0;[('la frecuencia del parpadeo es de 12 a 15 veces por minuto.', 702.21, 709.21)];26.700.000.000.000.700;4.879.999.999.999.990
noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020_171;cuando se usa alguna pantalla digital, se parpadea 5 o 7 veces por minuto, es decir casi la mitad.;noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020;resumen_semanal;714.09;724.33;982.000.000.000.005;[('cuando se usa alguna pantalla digital,', 714.09, 720.33), ('se parpadea 5 o 7 veces por minuto, es decir casi la mitad.', 720.39, 724.33)];4.879.999.999.999.990;0.2099999999999227
noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020_173;esto puede ser un riesgo.;noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020;resumen_semanal;724.54;728.12;3.580.000.000.000.040;[('esto puede ser un riesgo.', 724.54, 728.12)];0.2099999999999227;0.0599999999999454
noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020_174;los jóvenes tienen hoy en día una pantalla delante de sus ojos.;noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020;resumen_semanal;728.18;731.84;3.660.000.000.000.080;[('los jóvenes tienen hoy en día una pantalla delante de sus ojos.', 728.18, 731.84)];0.0599999999999454;0.1599999999999681
noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020_175;a través de los dispositivos electrónicos realizan distintos tipos de actividades que les resultan placenteras: interactuar con sus amigos, utilizar las redes sociales… todo eso forma parte de sus actividades hoy en día, y aumentaron en estos tiempos de pandemia.;noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020;resumen_semanal;732.0;747.3;1.819.000.000.000.000;[('a través de los dispositivos electrónicos', 732.0, 734.87), ('realizan distintos tipos de actividades que les resultan placenteras:', 735.03, 737.6), ('interactuar con sus amigos, utilizar las redes sociales…', 737.66, 740.87), ('todo eso forma parte de sus actividades hoy en día,', 741.03, 743.87), ('y aumentaron en estos tiempos de pandemia.', 744.03, 747.3)];0.1599999999999681;19.400.000.000.000.500
noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020_180;la crisis sanitaria actual aceleró el uso de la tecnología para trabajar, estar al día con las actividades escolares, lo que generó un aumento en el tiempo que los adolescentes pasan frente a las pantallas.;noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020;resumen_semanal;749.24;766.51;12.489.999.999.999.800;[('la crisis sanitaria actual aceleró el uso de la tecnología para trabajar,', 749.24, 755.24), ('estar al día con las actividades escolares,', 757.0, 760.6), ('lo que generó un aumento en el tiempo', 760.66, 762.39), ('que los adolescentes pasan frente a las pantallas.', 762.84, 766.51)];19.400.000.000.000.500;0.0600000000000591
noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020_184;esto es un gran avance social, pero también presenta un gran riesgo de salud para la vista de adolescentes, quienes pueden padecer sequedad e irritación ocular.;noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020;resumen_semanal;766.57;774.63;7.759.999.999.999.870;[('esto es un gran avance social,', 766.57, 767.66), ('pero también presenta un gran riesgo de salud para la vista de adolescentes,', 767.72, 771.21), ('quienes pueden padecer sequedad e irritación ocular.', 771.27, 774.63)];0.0600000000000591;0.0600000000000591
noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020_187;también puede haber visión borrosa, dolores de cabeza, ganas de no conectarse por un día, y deseo constante de cerrar los ojos. por eso, como prevención, los científicos recomiendan descansar la vista frecuentemente, dirigiendo la mirada fuera de la pantalla cada 20 minutos hacia objetos que estén a una distancia de 6 metros de los ojos, durante al menos unos 20 segundos.;noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020;resumen_semanal;774.69;796.84;22.579.999.999.999.900;[('también puede haber visión borrosa, dolores de cabeza,', 774.69, 778.0), ('ganas de no conectarse por un día,', 778.06, 781.45), ('y deseo constante de cerrar los ojos. por eso, como prevención,', 781.51, 784.6), ('los científicos recomiendan descansar la vista frecuentemente,', 784.66, 787.48), ('dirigiendo la mirada fuera de la pantalla cada 20 minutos', 787.54, 789.06), ('hacia objetos que estén a una distancia de 6 metros de los ojos,', 789.12, 793.15), ('durante al menos unos 20 segundos.', 793.21, 796.84)];0.0600000000000591;6.159.999.999.999.960
noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020_194;además, no parpadear con tanta frecuencia, sino hacerlo suavemente para lavar los ojos con una nueva capa de lágrimas.;noticias-en-lengua-de-senas-argentina-resumen-semanal-29112020;resumen_semanal;803.0;821.45;1.293.999.999.999.990;[('además, no parpadear con tanta frecuencia,', 803.0, 807.18), ('sino hacerlo suavemente para lavar los ojos', 811.39, 815.45), ('con una nueva capa de lágrimas.', 816.51, 821.45)];6.159.999.999.999.960;0.8799999999999955
